farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
49,6.81,383492,357900,Cotton,Borewell,2,305
38,3.56,376103,394880,Rice,Borewell,2,472
22,9.37,139590,131466,Maize,Borewell,0,834
22,1.57,898037,467206,Maize,Rainfed,0,398
23,9.32,342579,188852,Cotton,Rainfed,2,352
49,9.18,673737,406445,Maize,Canal,1,569
28,9.58,559301,107837,Rice,Borewell,1,464
31,1.23,204459,467253,Sugarcane,Borewell,1,352
32,3.09,370473,352025,Wheat,Borewell,1,693
52,2.89,891078,237098,Cotton,Canal,0,715
24,8.91,797750,231242,Sugarcane,Rainfed,2,371
29,8.17,421661,404237,Cotton,Rainfed,0,575
44,2.01,496239,423158,Sugarcane,Canal,1,343
36,1.84,152218,154197,Wheat,Rainfed,1,725
37,5.0,591225,441152,Cotton,Rainfed,2,384
42,2.15,241254,366821,Maize,Canal,2,639
27,5.02,760515,175014,Sugarcane,Rainfed,1,653
30,8.52,880315,293342,Sugarcane,Rainfed,2,449
49,5.25,456804,355286,Rice,Canal,1,400
56,7.38,185604,322131,Maize,Rainfed,2,747
44,2.88,547806,144912,Cotton,Borewell,0,802
34,3.02,713703,95868,Maize,Rainfed,2,314
34,6.14,587372,216675,Sugarcane,Canal,0,671
45,8.6,494741,58449,Sugarcane,Borewell,1,629
42,5.55,719848,235346,Sugarcane,Rainfed,1,417
43,2.38,164487,335999,Wheat,Rainfed,0,473
52,2.57,785759,451380,Maize,Canal,1,555
46,6.36,188943,121602,Maize,Borewell,2,317
47,1.48,719437,333915,Rice,Canal,2,762
32,1.12,456303,498921,Maize,Canal,2,703
39,1.48,767084,332800,Cotton,Rainfed,0,488
39,4.23,596771,174926,Wheat,Borewell,0,651
54,3.87,335109,133057,Rice,Canal,0,641
52,0.52,174399,105865,Rice,Canal,1,406
49,2.04,253130,314341,Maize,Canal,0,330
41,3.8,414489,374445,Rice,Rainfed,2,806
55,4.58,838420,387949,Cotton,Canal,1,664
62,4.32,623056,378144,Sugarcane,Rainfed,1,314
25,3.54,839514,277717,Wheat,Canal,0,735
32,8.21,196190,54668,Sugarcane,Rainfed,2,414
27,4.45,408461,238189,Wheat,Canal,1,384
61,6.62,860000,227137,Maize,Canal,2,844
22,8.41,612033,195035,Wheat,Canal,1,737
45,8.61,773846,262657,Cotton,Canal,1,466
30,8.64,212861,299426,Sugarcane,Rainfed,2,541
58,5.2,277621,94438,Cotton,Canal,2,395
64,6.78,857828,173335,Sugarcane,Borewell,2,627
26,3.49,671129,136054,Maize,Borewell,2,647
47,8.69,516161,266711,Rice,Rainfed,1,505
55,2.53,210787,182597,Rice,Borewell,2,377
30,7.98,399052,185461,Maize,Canal,1,342
29,4.96,367427,94833,Cotton,Canal,1,692
40,3.34,333362,392536,Sugarcane,Borewell,1,326
57,4.11,150167,71314,Rice,Borewell,2,652
55,6.09,301799,92116,Sugarcane,Rainfed,2,702
57,9.33,748240,429989,Maize,Canal,1,359
60,1.43,820710,151495,Rice,Borewell,0,724
28,9.24,467046,284462,Sugarcane,Canal,1,357
51,8.25,155939,109114,Rice,Borewell,0,539
63,6.08,852387,187826,Cotton,Borewell,2,598
36,1.74,663338,67495,Sugarcane,Canal,1,706
48,8.22,302904,436641,Rice,Canal,0,599
26,7.06,652253,302812,Sugarcane,Rainfed,1,680
52,5.22,171014,468034,Rice,Rainfed,1,517
48,8.92,827389,201513,Cotton,Borewell,0,748
31,6.81,699391,427201,Sugarcane,Canal,1,457
62,3.24,305133,117181,Sugarcane,Canal,0,835
43,0.91,173814,168433,Sugarcane,Canal,2,629
50,7.71,715900,318889,Maize,Borewell,1,664
29,2.93,291265,298814,Rice,Borewell,2,662
48,3.16,133927,202752,Wheat,Borewell,0,504
44,4.77,837178,476542,Cotton,Rainfed,0,437
48,7.62,768309,213696,Sugarcane,Canal,0,318
44,9.28,435327,121467,Maize,Canal,2,788
35,2.55,149853,420312,Sugarcane,Borewell,0,423
59,8.88,778729,169906,Rice,Rainfed,1,553
53,6.24,586524,51952,Maize,Rainfed,1,360
54,8.63,682349,153759,Maize,Rainfed,2,782
42,8.56,763406,374999,Rice,Rainfed,1,668
49,4.23,580682,220248,Wheat,Canal,1,793
54,6.94,588806,435771,Rice,Borewell,1,572
62,9.49,283986,392875,Rice,Canal,0,370
30,6.89,471069,213761,Wheat,Canal,1,375
50,4.85,791288,95930,Cotton,Rainfed,1,747
31,4.03,234239,118355,Cotton,Borewell,1,808
54,1.86,658533,439979,Sugarcane,Borewell,2,427
41,9.99,253638,152610,Rice,Rainfed,2,744
33,6.75,548631,462911,Wheat,Rainfed,1,541
45,3.13,768900,325066,Sugarcane,Rainfed,1,747
41,1.21,169318,168170,Rice,Rainfed,2,531
21,7.66,384730,251275,Rice,Canal,0,591
25,8.62,457137,222333,Sugarcane,Rainfed,1,763
42,4.56,252856,191430,Maize,Rainfed,2,380
27,9.58,690056,106516,Maize,Canal,2,452
33,3.62,348807,120612,Cotton,Canal,1,466
43,7.68,570718,372997,Maize,Rainfed,0,648
41,3.0,131579,295872,Rice,Canal,2,772
26,3.69,556359,423259,Wheat,Rainfed,2,832
40,6.25,170981,121400,Wheat,Rainfed,0,590
32,0.85,560746,206817,Cotton,Rainfed,1,482
60,2.5,188188,490713,Maize,Canal,2,814
29,2.18,508639,446051,Maize,Rainfed,0,719
48,3.62,405267,436785,Maize,Canal,1,801
31,7.89,683669,100032,Sugarcane,Canal,2,434
52,9.12,176960,487025,Sugarcane,Rainfed,1,684
31,0.62,525408,111955,Cotton,Rainfed,0,831
44,2.94,597544,123203,Maize,Canal,2,670
35,0.74,699812,386935,Sugarcane,Borewell,0,562
61,8.68,294110,265342,Maize,Rainfed,0,724
55,2.39,706342,263712,Maize,Canal,2,646
37,7.82,389006,262378,Wheat,Rainfed,1,341
45,0.82,635205,125619,Sugarcane,Rainfed,2,794
55,4.28,598963,407597,Sugarcane,Rainfed,0,568
39,3.91,368901,193922,Sugarcane,Borewell,2,678
61,3.63,573578,408086,Rice,Canal,0,566
51,5.92,874517,209954,Maize,Canal,2,708
37,4.22,259921,113802,Wheat,Rainfed,1,353
43,4.33,834357,422363,Maize,Borewell,0,565
21,2.3,791991,298475,Wheat,Borewell,2,427
30,4.44,769406,166055,Wheat,Rainfed,2,450
28,7.54,784027,421982,Sugarcane,Borewell,1,670
62,3.57,773737,198400,Rice,Canal,2,752
46,8.64,307225,292779,Rice,Canal,2,456
54,2.08,219665,243382,Sugarcane,Rainfed,0,715
39,8.54,145223,57047,Maize,Borewell,0,785
34,6.35,291013,485302,Rice,Rainfed,2,753
28,4.53,891574,226372,Rice,Borewell,2,725
21,0.83,121241,95472,Sugarcane,Borewell,0,402
45,1.7,166126,325190,Rice,Canal,2,417
44,4.44,613086,417038,Rice,Borewell,2,617
40,8.84,859168,175603,Sugarcane,Rainfed,2,530
50,9.59,885148,395685,Wheat,Rainfed,1,506
25,9.33,742162,244377,Maize,Canal,1,611
23,3.1,788986,265335,Cotton,Borewell,0,557
52,2.94,312081,188307,Rice,Canal,1,625
37,7.53,768963,294407,Sugarcane,Rainfed,2,827
62,9.44,283926,72375,Cotton,Canal,1,636
25,1.77,283719,407020,Maize,Rainfed,1,569
31,4.09,859479,93411,Rice,Rainfed,2,537
58,8.45,172100,411099,Sugarcane,Borewell,2,712
24,5.17,831855,429041,Wheat,Rainfed,0,320
59,8.5,684426,329508,Sugarcane,Borewell,2,731
39,1.61,636970,383888,Sugarcane,Borewell,2,373
59,7.88,585400,389863,Sugarcane,Rainfed,2,475
43,4.2,256842,290347,Sugarcane,Rainfed,0,633
37,7.08,563724,352087,Rice,Borewell,2,721
33,3.28,747221,339206,Sugarcane,Rainfed,2,528
47,7.07,309159,469258,Sugarcane,Rainfed,0,843
21,7.17,667456,488421,Wheat,Borewell,2,835
22,4.48,217812,155203,Maize,Canal,0,306
38,9.71,254962,225635,Cotton,Rainfed,0,518
56,0.5,208408,235747,Rice,Borewell,0,459
53,6.9,265508,422381,Rice,Canal,0,606
56,9.13,329503,64114,Cotton,Borewell,1,845
22,8.65,202615,277009,Maize,Borewell,2,430
24,5.86,548131,413621,Cotton,Borewell,2,848
36,9.01,634083,186242,Maize,Rainfed,1,760
24,1.53,732508,156403,Sugarcane,Canal,0,617
29,5.66,740463,261660,Rice,Canal,0,605
41,9.82,868653,91141,Sugarcane,Canal,2,507
43,9.92,468559,64007,Wheat,Borewell,2,596
22,6.95,774298,291657,Maize,Rainfed,2,680
23,2.09,530952,217996,Rice,Rainfed,1,616
43,1.57,487095,229235,Cotton,Borewell,0,563
46,9.26,488999,268298,Cotton,Canal,2,613
27,8.87,543422,258433,Rice,Canal,0,534
56,3.5,507204,249503,Cotton,Rainfed,2,671
64,9.35,253304,403291,Cotton,Rainfed,1,704
53,1.74,394060,402878,Wheat,Canal,1,348
56,3.3,579652,159708,Maize,Borewell,1,520
24,6.62,269997,376138,Sugarcane,Canal,0,501
43,2.12,484168,168103,Sugarcane,Borewell,1,700
45,9.9,758000,463019,Wheat,Borewell,1,330
61,2.61,197458,431968,Rice,Rainfed,1,728
46,2.83,227524,110570,Sugarcane,Rainfed,0,614
48,5.01,184735,237197,Maize,Borewell,2,346
48,7.9,177223,383077,Cotton,Canal,2,770
41,1.64,177490,297614,Wheat,Borewell,0,791
30,6.84,514114,72496,Cotton,Rainfed,0,807
47,1.44,440790,478043,Maize,Canal,0,790
35,1.4,675785,497814,Rice,Canal,1,588
37,0.89,779539,423305,Sugarcane,Canal,0,351
59,5.67,617554,149954,Maize,Canal,2,716
55,4.64,227853,72427,Rice,Borewell,1,546
25,3.42,721409,496412,Maize,Rainfed,2,611
36,5.51,295839,212622,Maize,Canal,2,574
43,5.27,884324,238827,Maize,Canal,0,609
59,5.0,645676,233339,Wheat,Borewell,1,745
29,2.14,595047,89689,Wheat,Rainfed,0,550
53,9.02,769947,198761,Maize,Canal,0,531
55,6.39,283095,240791,Cotton,Canal,2,719
60,1.71,510524,450028,Cotton,Rainfed,1,423
44,2.93,421038,395831,Sugarcane,Borewell,2,800
44,7.76,581732,458497,Rice,Canal,1,772
44,7.88,217907,211113,Rice,Canal,0,709
39,7.39,664402,343788,Cotton,Borewell,1,460
59,8.01,187404,104618,Cotton,Canal,1,384
45,6.18,195155,490822,Sugarcane,Borewell,0,837
51,3.24,275344,272155,Wheat,Borewell,2,687
58,3.9,762842,122473,Maize,Rainfed,0,647
45,5.34,282418,370832,Sugarcane,Canal,1,768
47,2.84,634590,414282,Cotton,Canal,0,564
52,8.61,858905,75105,Sugarcane,Canal,0,786
31,7.6,660452,493056,Cotton,Rainfed,2,785
25,9.81,185419,177363,Cotton,Canal,0,313
64,4.44,294121,482910,Sugarcane,Canal,0,331
53,8.77,285754,261583,Rice,Canal,0,364
39,7.9,298145,435327,Cotton,Canal,0,313
63,8.4,379927,412985,Wheat,Canal,1,670
36,7.04,389608,352709,Wheat,Canal,2,622
55,3.82,588631,135984,Rice,Canal,2,550
31,2.82,885988,427821,Maize,Borewell,1,699
31,3.09,281475,225136,Sugarcane,Rainfed,1,578
30,5.89,394674,415273,Cotton,Rainfed,0,398
54,8.86,401464,442467,Maize,Canal,1,320
25,4.77,809287,411017,Sugarcane,Canal,2,495
43,6.19,323386,408773,Cotton,Canal,1,838
45,7.47,452111,134410,Sugarcane,Canal,0,656
49,8.63,464048,278684,Maize,Borewell,0,583
60,6.66,717626,127887,Cotton,Rainfed,2,739
33,6.48,223432,144391,Sugarcane,Rainfed,1,338
52,9.88,758696,122646,Wheat,Canal,2,793
54,8.69,145224,212370,Sugarcane,Borewell,2,377
32,7.47,882543,378048,Rice,Borewell,0,791
44,8.4,798253,397444,Cotton,Rainfed,1,417
60,10.0,440308,225334,Sugarcane,Rainfed,0,598
41,5.3,426350,196994,Sugarcane,Borewell,2,492
49,7.2,191358,78112,Rice,Rainfed,1,406
43,8.23,880057,63475,Sugarcane,Borewell,2,409
53,4.72,268234,252078,Cotton,Borewell,2,515
28,9.57,691568,461339,Sugarcane,Borewell,0,368
62,4.13,167144,224483,Maize,Rainfed,0,704
33,2.81,738422,297976,Wheat,Rainfed,2,781
25,6.93,831788,230384,Cotton,Borewell,1,705
61,1.27,281026,401291,Wheat,Borewell,0,832
30,1.7,735137,477582,Sugarcane,Canal,0,602
34,9.72,588066,76706,Cotton,Canal,0,544
44,3.18,716303,487752,Cotton,Borewell,0,554
31,0.81,312269,176535,Wheat,Canal,1,307
23,5.01,507939,312911,Cotton,Canal,2,584
49,8.74,737026,377169,Maize,Rainfed,0,590
50,3.67,208175,93198,Sugarcane,Canal,2,807
57,4.48,141637,134808,Maize,Borewell,0,391
27,1.99,293071,400112,Cotton,Borewell,1,423
37,3.79,561267,336491,Sugarcane,Borewell,2,473
40,9.67,829223,132947,Cotton,Canal,1,845
31,8.83,578700,433086,Maize,Borewell,1,636
64,7.53,866203,194305,Maize,Canal,0,301
45,7.97,885073,374606,Cotton,Borewell,2,467
44,6.86,156148,488291,Sugarcane,Rainfed,0,317
22,1.62,694423,470441,Cotton,Rainfed,0,792
47,1.62,147119,434506,Rice,Canal,0,345
39,5.6,298844,416070,Wheat,Rainfed,2,783
49,6.16,199615,322065,Cotton,Rainfed,2,450
57,9.73,594775,108499,Cotton,Canal,1,319
31,4.79,732174,398176,Rice,Canal,0,602
39,9.22,804233,436499,Rice,Borewell,0,586
48,9.91,504663,268854,Sugarcane,Canal,2,368
59,8.52,704719,155138,Wheat,Borewell,1,728
41,4.29,627998,460755,Maize,Canal,0,619
46,7.66,202588,443481,Rice,Canal,1,456
42,5.68,725576,75115,Wheat,Canal,2,663
26,2.39,683875,156313,Cotton,Canal,2,674
31,1.73,672410,480936,Maize,Borewell,2,301
34,1.17,448289,85781,Wheat,Rainfed,0,629
56,3.6,454410,474174,Maize,Canal,2,559
60,7.04,525970,437085,Wheat,Canal,0,749
61,9.18,460679,302119,Sugarcane,Canal,0,451
22,3.54,236906,438829,Cotton,Rainfed,1,721
63,5.54,121903,141116,Cotton,Rainfed,0,352
40,4.95,618678,341548,Cotton,Canal,1,827
42,1.53,196755,244247,Cotton,Rainfed,0,617
59,7.72,461800,167456,Sugarcane,Borewell,1,713
24,5.43,382284,74182,Sugarcane,Borewell,2,832
49,9.21,778640,440641,Cotton,Borewell,0,523
44,8.44,774250,499634,Sugarcane,Canal,0,758
21,3.14,833013,336492,Rice,Canal,1,589
44,3.47,591880,183258,Wheat,Canal,2,721
50,5.6,737434,320535,Rice,Borewell,0,563
32,1.69,869656,434347,Maize,Borewell,2,308
39,2.89,256918,282052,Wheat,Borewell,1,802
57,8.3,575990,391090,Rice,Canal,0,570
60,1.95,572723,391401,Wheat,Canal,0,712
63,5.69,892390,76099,Wheat,Canal,2,751
24,4.24,706985,498504,Sugarcane,Rainfed,1,587
35,2.41,542104,147333,Cotton,Canal,1,548
40,9.71,190360,423608,Wheat,Rainfed,1,566
64,8.34,849467,77982,Maize,Borewell,1,326
40,3.03,891726,281443,Wheat,Borewell,0,564
41,7.96,305252,59289,Cotton,Canal,1,817
30,0.56,149803,290921,Wheat,Borewell,2,335
50,3.14,610674,452175,Cotton,Rainfed,0,622
44,1.53,308055,167902,Sugarcane,Rainfed,1,433
60,4.53,182551,458811,Sugarcane,Canal,2,690
60,6.56,137928,245573,Cotton,Rainfed,2,616
58,2.13,770253,115394,Maize,Borewell,2,675
23,2.77,873410,288308,Cotton,Borewell,0,649
49,4.23,127991,326216,Cotton,Rainfed,0,510
28,6.49,384133,58749,Wheat,Canal,0,708
49,3.45,562447,173253,Maize,Rainfed,1,724
30,6.21,865360,163694,Rice,Canal,1,688
25,3.82,808068,392966,Sugarcane,Rainfed,0,355
31,2.95,589437,326110,Cotton,Borewell,0,413
24,8.62,387151,179402,Wheat,Rainfed,0,310
55,4.14,744713,229085,Sugarcane,Borewell,2,810
60,9.22,532211,99983,Cotton,Canal,2,787
32,3.4,440761,182965,Rice,Canal,2,345
41,5.66,195469,292400,Maize,Rainfed,1,837
36,1.01,352544,53245,Sugarcane,Borewell,1,575
34,6.96,732262,372305,Cotton,Borewell,2,381
41,8.06,360492,220480,Cotton,Canal,1,534
47,9.73,459112,59977,Maize,Canal,0,713
56,8.45,851035,371427,Cotton,Borewell,0,776
21,3.47,455822,294223,Cotton,Canal,1,443
21,5.79,813392,163659,Wheat,Borewell,1,535
42,6.12,895624,284898,Sugarcane,Borewell,0,453
35,1.04,122125,328959,Maize,Rainfed,1,336
40,1.19,669390,399301,Sugarcane,Rainfed,2,766
23,3.6,806017,318989,Wheat,Borewell,2,711
34,7.57,530330,317120,Sugarcane,Canal,1,629
29,3.21,254177,91614,Wheat,Rainfed,2,455
39,8.8,695700,382289,Rice,Borewell,1,349
60,6.63,617919,147345,Cotton,Canal,1,647
54,4.95,836463,402965,Sugarcane,Rainfed,2,646
24,5.64,372841,272266,Cotton,Canal,2,774
53,3.65,322758,50543,Rice,Canal,0,459
63,9.75,592354,492120,Sugarcane,Rainfed,2,801
57,2.17,310167,347105,Maize,Rainfed,1,323
22,8.67,234034,380948,Sugarcane,Canal,1,387
47,6.94,828790,245325,Wheat,Canal,2,344
37,7.26,825774,326726,Cotton,Borewell,0,595
51,8.44,492672,300759,Sugarcane,Rainfed,2,791
61,1.79,401172,432766,Cotton,Borewell,2,818
26,7.1,605736,311069,Wheat,Canal,1,621
51,7.87,610579,374922,Maize,Canal,2,595
23,9.85,277074,113554,Sugarcane,Borewell,1,820
60,7.6,296276,391492,Sugarcane,Borewell,2,818
23,9.54,301496,294632,Sugarcane,Canal,1,546
53,8.57,542332,185600,Maize,Borewell,1,337
33,8.82,720081,265542,Wheat,Rainfed,1,423
41,9.21,230822,90024,Sugarcane,Canal,1,687
57,5.55,801944,107326,Maize,Rainfed,1,777
36,7.25,348115,253566,Cotton,Canal,1,754
41,1.68,516900,260308,Wheat,Rainfed,1,565
64,3.89,368637,280300,Maize,Canal,1,415
33,8.85,878814,190054,Wheat,Rainfed,0,560
24,9.79,348628,234544,Wheat,Borewell,0,482
51,1.56,369135,123612,Rice,Rainfed,2,540
29,6.07,516623,280755,Rice,Rainfed,0,506
53,7.48,605416,152858,Rice,Borewell,2,448
57,5.4,389927,87295,Sugarcane,Rainfed,1,404
57,2.71,673322,338336,Maize,Canal,1,577
44,0.9,135135,251888,Wheat,Rainfed,0,364
45,9.54,267462,194746,Maize,Canal,0,347
61,2.75,781031,111100,Maize,Canal,0,507
49,3.34,209931,302378,Maize,Borewell,1,590
60,6.61,832627,328264,Wheat,Borewell,0,398
56,4.57,188468,317588,Rice,Rainfed,0,669
35,4.52,527097,184881,Cotton,Canal,0,802
38,1.28,605073,301908,Wheat,Canal,1,411
40,9.92,252556,101004,Rice,Borewell,1,609
25,3.2,461943,124246,Maize,Borewell,2,474
38,1.55,218081,318336,Maize,Borewell,2,611
60,6.97,182936,457296,Rice,Canal,0,368
21,7.65,692981,265565,Cotton,Rainfed,1,737
39,0.74,210120,144376,Rice,Canal,0,524
43,3.06,670075,130996,Rice,Borewell,1,816
46,2.35,605318,279489,Sugarcane,Canal,0,568
49,7.99,555189,258807,Wheat,Canal,1,798
54,2.25,195358,462228,Maize,Borewell,2,360
39,2.73,227675,321918,Rice,Borewell,1,367
38,9.87,430389,240500,Sugarcane,Borewell,2,844
22,7.17,548470,102884,Sugarcane,Canal,2,447
47,4.18,852453,186800,Cotton,Borewell,0,687
26,7.66,297282,309511,Cotton,Canal,1,822
59,4.93,438200,301606,Sugarcane,Rainfed,2,447
26,2.52,290708,380226,Wheat,Rainfed,2,779
26,5.14,514634,450544,Sugarcane,Canal,2,379
51,7.83,824358,487674,Sugarcane,Borewell,2,638
61,2.19,412605,202022,Sugarcane,Rainfed,1,444
60,5.11,290605,162628,Cotton,Borewell,0,515
50,1.63,692980,116786,Wheat,Rainfed,1,766
41,8.51,418714,235577,Rice,Rainfed,1,623
61,8.28,157666,406129,Cotton,Rainfed,0,623
64,6.9,655030,365156,Rice,Borewell,0,675
38,9.24,717782,267018,Sugarcane,Borewell,2,361
43,4.3,675108,263187,Maize,Canal,1,418
58,1.75,376002,414885,Maize,Rainfed,1,693
43,9.77,526261,469828,Rice,Rainfed,0,613
48,5.37,724553,342279,Maize,Canal,0,448
56,5.02,662520,442659,Cotton,Rainfed,1,707
45,1.11,778168,262305,Sugarcane,Rainfed,2,783
27,5.92,637883,354378,Sugarcane,Borewell,1,839
38,6.63,753333,225110,Wheat,Canal,0,378
40,5.0,560982,215969,Cotton,Rainfed,0,461
25,9.15,518246,276014,Sugarcane,Canal,2,619
38,7.55,473220,376723,Cotton,Rainfed,2,423
62,0.87,380986,151192,Maize,Borewell,0,567
60,5.65,416685,241926,Sugarcane,Canal,2,470
53,9.94,448234,82110,Maize,Canal,0,662
35,2.4,810370,413515,Wheat,Rainfed,1,803
55,6.36,883819,411439,Maize,Rainfed,2,591
21,3.1,151491,243003,Maize,Borewell,2,561
41,4.03,341239,438967,Wheat,Canal,2,798
28,0.82,465354,439438,Rice,Canal,1,573
27,7.04,741706,88097,Wheat,Rainfed,2,523
61,7.77,405882,307311,Wheat,Canal,2,678
64,7.84,667247,445213,Rice,Borewell,1,372
60,9.72,760402,244201,Sugarcane,Rainfed,1,792
60,8.46,823235,211324,Sugarcane,Borewell,0,841
50,2.47,590239,306624,Maize,Rainfed,0,476
58,2.69,312542,140881,Sugarcane,Canal,2,664
55,7.8,522540,426993,Sugarcane,Rainfed,1,575
22,7.88,459747,264610,Maize,Borewell,1,818
28,1.67,816882,242545,Wheat,Canal,1,650
58,0.56,409233,383171,Wheat,Canal,2,795
24,4.31,251836,155061,Maize,Borewell,2,561
57,7.1,218353,268981,Cotton,Borewell,1,543
41,8.73,645110,362927,Sugarcane,Canal,1,449
33,2.07,160160,231527,Sugarcane,Canal,1,343
29,8.25,577858,318568,Cotton,Canal,0,754
49,7.0,232325,105664,Wheat,Borewell,2,489
61,2.08,135616,245928,Cotton,Canal,2,789
44,8.8,184428,131446,Maize,Borewell,0,803
36,9.36,253730,132652,Cotton,Borewell,2,398
32,3.03,766560,282480,Wheat,Rainfed,2,462
22,1.91,515848,204993,Maize,Rainfed,1,542
39,9.69,389001,73322,Sugarcane,Rainfed,0,819
50,0.72,405172,338481,Maize,Rainfed,2,542
36,9.51,402766,172332,Wheat,Canal,2,440
44,2.55,270245,412611,Sugarcane,Borewell,2,812
33,4.66,364196,305219,Sugarcane,Borewell,0,520
25,3.43,302807,303498,Maize,Canal,2,511
43,1.96,170020,246904,Rice,Borewell,2,449
58,3.85,255997,86817,Sugarcane,Borewell,2,470
51,5.62,662036,409524,Maize,Rainfed,2,644
37,1.39,693216,85766,Rice,Canal,1,782
23,8.19,220885,67599,Cotton,Canal,0,329
46,8.1,294454,491837,Maize,Rainfed,2,565
33,8.08,430004,235904,Cotton,Borewell,2,464
64,7.02,876882,243444,Wheat,Rainfed,2,603
58,4.82,362442,447941,Rice,Canal,0,534
42,8.42,402636,274452,Wheat,Rainfed,0,351
41,8.59,712813,283807,Rice,Borewell,2,546
49,3.21,207406,308668,Maize,Rainfed,0,833
59,5.07,565362,165708,Cotton,Rainfed,0,747
25,2.43,301054,279275,Cotton,Borewell,0,703
34,2.93,568758,254577,Rice,Canal,1,551
38,2.77,582997,104106,Maize,Borewell,0,694
24,8.36,517845,374583,Maize,Rainfed,2,449
53,2.88,431554,420877,Sugarcane,Rainfed,2,775
59,5.69,242292,170800,Wheat,Borewell,1,607
40,6.47,693207,297235,Cotton,Borewell,1,694
33,7.57,532140,64451,Cotton,Rainfed,2,446
56,0.78,475409,256098,Wheat,Canal,1,730
24,5.02,443503,148544,Rice,Rainfed,0,629
55,3.28,269298,282113,Wheat,Rainfed,0,811
28,8.42,139110,68325,Sugarcane,Rainfed,1,631
60,0.85,133641,490982,Maize,Canal,1,593
56,2.47,653246,119563,Rice,Canal,1,345
26,3.5,668697,209292,Rice,Rainfed,1,318
42,1.24,229923,324147,Maize,Borewell,1,778
26,4.26,190103,250770,Sugarcane,Borewell,0,408
62,7.57,759635,270164,Cotton,Rainfed,1,570
56,2.52,350126,380653,Rice,Rainfed,2,546
29,7.67,157795,122584,Wheat,Rainfed,2,531
36,5.53,828246,260253,Rice,Rainfed,2,532
59,3.77,623448,468240,Wheat,Borewell,0,631
58,4.0,198572,322864,Wheat,Rainfed,0,713
53,1.6,509127,264410,Rice,Canal,1,648
38,2.87,691061,148678,Maize,Canal,1,671
32,7.45,194501,284323,Maize,Borewell,1,551
47,8.7,645791,146014,Wheat,Borewell,1,765
21,3.02,601336,128777,Sugarcane,Rainfed,1,486
35,6.09,446471,65777,Wheat,Canal,1,321
47,0.83,316256,136298,Sugarcane,Rainfed,0,384
36,1.24,696065,77090,Maize,Borewell,2,351
41,9.66,877943,486898,Wheat,Borewell,0,847
21,9.02,248194,451171,Wheat,Rainfed,2,358
49,1.27,715017,130986,Cotton,Borewell,1,565
23,8.31,897412,310487,Wheat,Canal,1,596
32,1.47,211053,350205,Cotton,Borewell,1,597
48,8.37,159920,241399,Cotton,Rainfed,0,552
59,9.18,669280,138816,Wheat,Rainfed,2,736
57,1.95,326126,103993,Wheat,Borewell,0,839
51,1.9,583161,398133,Wheat,Canal,0,653
51,9.3,152323,433070,Maize,Canal,0,508
53,3.36,818487,190411,Cotton,Borewell,2,629
53,4.99,601993,492444,Maize,Canal,0,317
60,3.39,426818,266631,Wheat,Rainfed,0,786
31,7.62,842385,483813,Cotton,Canal,2,596
49,2.51,319553,224423,Cotton,Rainfed,0,311
45,5.19,728358,362671,Sugarcane,Borewell,0,826
33,8.58,888457,159351,Wheat,Canal,0,311
64,9.46,364179,293206,Wheat,Canal,0,333
39,3.85,339635,159875,Rice,Canal,1,820
56,1.58,447517,161501,Wheat,Borewell,1,448
48,8.19,822168,115588,Cotton,Borewell,1,539
24,1.55,284621,322145,Wheat,Borewell,1,696
23,7.9,746505,377012,Rice,Borewell,0,305
58,7.05,859469,422146,Rice,Canal,2,705
57,5.99,742280,132894,Cotton,Rainfed,0,452
63,9.43,227639,372105,Rice,Borewell,2,586
45,3.56,190418,347365,Wheat,Rainfed,2,800
61,1.39,231077,447513,Maize,Rainfed,1,639
55,9.83,805076,192807,Maize,Rainfed,0,358
49,4.69,849397,92428,Cotton,Canal,2,501
61,4.62,144379,63902,Rice,Rainfed,1,525
49,1.35,507970,76540,Cotton,Rainfed,0,811
32,7.56,588468,143774,Cotton,Borewell,0,825
55,7.34,567555,305181,Wheat,Borewell,2,335
40,1.88,292703,352281,Wheat,Borewell,2,714
37,2.72,355822,399408,Rice,Borewell,0,784
32,0.66,354418,178889,Sugarcane,Borewell,2,428
56,8.95,741004,226537,Wheat,Borewell,2,671
30,2.82,434321,421920,Cotton,Canal,2,838
38,9.31,625033,436831,Maize,Canal,1,624
50,5.93,269264,306464,Rice,Rainfed,0,565
28,4.54,803927,75098,Cotton,Rainfed,1,529
61,0.57,183058,236616,Rice,Rainfed,2,452
33,1.38,693235,407725,Cotton,Borewell,0,350
51,2.01,309502,498651,Sugarcane,Canal,2,341
26,1.5,335173,260103,Wheat,Borewell,1,357
27,2.93,602538,182045,Sugarcane,Canal,0,710
41,1.97,339317,357023,Rice,Borewell,1,681
58,6.81,420467,178054,Rice,Rainfed,2,541
63,3.32,279713,440607,Maize,Borewell,2,640
